Date,Ticker,Adj Close,Close,High,Low,Open,Volume,Sentiment Negative,Sentiment Neutral,Sentiment Positive
2023-08-24,BMRI.JK,5660.5087890625,5950.0,5950.0,5875.0,5900.0,42648300,0,1,0
2023-08-24,BBRI.JK,5267.7685546875,5550.0,5625.0,5550.0,5625.0,74407500,0,1,0
2023-08-23,BDMN.JK,2814.9453125,2940.0,2950.0,2930.0,2930.0,2663200,0,0,1
2023-08-23,BBCA.JK,9047.3525390625,9300.0,9325.0,9275.0,9300.0,63749800,0,1,0
2023-08-23,BBRI.JK,5315.22607421875,5600.0,5625.0,5575.0,5600.0,78686900,0,1,0
2023-08-23,BMRI.JK,5565.37451171875,5850.0,5950.0,5850.0,5950.0,40844700,0,0,1
2023-08-22,BMRI.JK,5660.5087890625,5950.0,5950.0,5800.0,5800.0,93617200,0,0,1
2023-08-22,BBRI.JK,5291.4970703125,5575.0,5625.0,5500.0,5500.0,101221500,0,0,1
2023-08-22,BBCA.JK,9047.3525390625,9300.0,9325.0,9150.0,9150.0,65664600,0,0,1
2023-08-22,BDMN.JK,2814.9453125,2940.0,2980.0,2930.0,2970.0,2349400,0,0,1
2023-08-21,BMRI.JK,5541.5908203125,5825.0,5875.0,5800.0,5800.0,61845800,0,0,1
2023-08-21,BBRI.JK,5220.31103515625,5500.0,5575.0,5500.0,5550.0,91640000,0,0,1
2023-08-21,BDMN.JK,2843.669189453125,2970.0,3020.0,2920.0,3000.0,3699000,0,0,1
2023-08-21,BBCA.JK,8925.748046875,9175.0,9250.0,9175.0,9225.0,73573000,1,0,0
2023-08-18,BBRI.JK,5291.4970703125,5575.0,5600.0,5500.0,5500.0,121561200,0,0,1
2023-08-18,BMRI.JK,5494.0234375,5775.0,5825.0,5725.0,5725.0,104894600,0,0,1
2023-08-18,BDMN.JK,2872.393310546875,3000.0,3020.0,2980.0,3000.0,1013100,0,21,0
2023-08-18,BBCA.JK,8998.7109375,9250.0,9350.0,9250.0,9250.0,79328900,0,0,1
2023-08-16,BBRI.JK,5244.0400390625,5525.0,5575.0,5450.0,5550.0,188191900,0,0,1
2023-08-16,BDMN.JK,2872.393310546875,3000.0,3030.0,2990.0,3010.0,1527800,0,21,0
2023-08-16,BBCA.JK,9047.3525390625,9300.0,9325.0,9250.0,9275.0,53440000,0,0,1
2023-08-16,BMRI.JK,5517.80712890625,5800.0,5800.0,5675.0,5775.0,163744100,0,0,1
2023-08-15,BDMN.JK,2881.9677734375,3010.0,3050.0,3000.0,3020.0,3118700,0,1,1
2023-08-15,BBCA.JK,9047.3525390625,9300.0,9375.0,9300.0,9325.0,59303700,0,0,1
2023-08-15,BMRI.JK,5517.80712890625,5800.0,5925.0,5800.0,5900.0,116815700,0,0,1
2023-08-15,BBRI.JK,5291.4970703125,5575.0,5675.0,5575.0,5650.0,89597300,0,0,1
2023-08-14,BBCA.JK,9095.994140625,9350.0,9350.0,9225.0,9325.0,75495400,0,0,1
2023-08-14,BDMN.JK,2872.393310546875,3000.0,3020.0,2980.0,3020.0,1916100,0,1,1
2023-08-14,BMRI.JK,5660.5087890625,5950.0,5950.0,5800.0,5925.0,86460500,0,0,1
2023-08-14,BBRI.JK,5362.68310546875,5650.0,5675.0,5575.0,5650.0,127358400,0,0,1
2023-08-11,BMRI.JK,5636.72509765625,5925.0,6025.0,5900.0,5975.0,46568600,0,0,1
2023-08-11,BBRI.JK,5362.68310546875,5650.0,5700.0,5650.0,5675.0,74321000,0,0,1
2023-08-11,BBCA.JK,9144.63671875,9400.0,9450.0,9375.0,9425.0,68898600,0,0,1
2023-08-11,BDMN.JK,2872.393310546875,3000.0,3030.0,2990.0,3010.0,1536700,0,1,1
2023-08-10,BBCA.JK,9144.63671875,9400.0,9425.0,9350.0,9400.0,76738100,0,0,1
2023-08-10,BMRI.JK,5684.29248046875,5975.0,6000.0,5900.0,5925.0,78859600,0,0,1
2023-08-10,BDMN.JK,2881.9677734375,3010.0,3050.0,3000.0,3040.0,1344900,0,1,1
2023-08-10,BBRI.JK,5410.140625,5700.0,5725.0,5675.0,5675.0,85474200,0,1,0
2023-08-09,BBRI.JK,5410.140625,5700.0,5725.0,5625.0,5650.0,91930000,0,1,0
2023-08-09,BBCA.JK,9144.63671875,9400.0,9400.0,9250.0,9275.0,77056800,0,0,1
2023-08-09,BDMN.JK,2910.691650390625,3040.0,3070.0,3000.0,3050.0,3128800,0,1,1
2023-08-09,BMRI.JK,5612.94140625,5900.0,5950.0,5850.0,5900.0,64495400,0,0,1
2023-08-08,BBRI.JK,5338.95458984375,5625.0,5750.0,5600.0,5700.0,89189600,0,1,0
2023-08-08,BBCA.JK,8950.0693359375,9200.0,9300.0,9200.0,9275.0,43373400,0,0,1
2023-08-08,BDMN.JK,2920.266357421875,3050.0,3110.0,3040.0,3090.0,3299700,0,1,1
2023-08-08,BMRI.JK,5612.94140625,5900.0,5950.0,5875.0,5900.0,66473200,0,0,1
2023-08-07,BDMN.JK,2958.56494140625,3090.0,3110.0,3000.0,3010.0,5730700,0,1,1
2023-08-07,BBCA.JK,9023.0322265625,9275.0,9275.0,9150.0,9150.0,55589300,0,0,1
2023-08-07,BBRI.JK,5410.140625,5700.0,5725.0,5575.0,5600.0,88104900,0,1,0
2023-08-07,BMRI.JK,5589.158203125,5875.0,5925.0,5825.0,5850.0,104342100,0,0,1
2023-08-04,BDMN.JK,2853.243896484375,2980.0,3050.0,2970.0,3010.0,4048600,0,1,1
2023-08-04,BMRI.JK,5494.0234375,5775.0,5825.0,5750.0,5800.0,47144200,0,0,1
2023-08-04,BBCA.JK,8901.427734375,9150.0,9275.0,9125.0,9250.0,52675900,0,0,1
2023-08-04,BBRI.JK,5291.4970703125,5575.0,5725.0,5575.0,5700.0,150738500,0,0,1
2023-08-03,BDMN.JK,2881.9677734375,3010.0,3050.0,2990.0,2990.0,3415800,0,1,1
2023-08-03,BMRI.JK,5517.80712890625,5800.0,5825.0,5700.0,5725.0,68587500,0,2,4
2023-08-03,BBCA.JK,8998.7109375,9250.0,9300.0,9150.0,9150.0,64596100,0,1,0
2023-08-03,BBRI.JK,5410.140625,5700.0,5750.0,5650.0,5675.0,82775000,0,1,0
2023-08-02,BBRI.JK,5410.140625,5700.0,5725.0,5650.0,5650.0,90611300,0,1,0
2023-08-02,BDMN.JK,2862.818603515625,2990.0,3010.0,2970.0,3000.0,2830500,0,1,1
2023-08-02,BBCA.JK,8950.0693359375,9200.0,9200.0,9125.0,9125.0,60629900,0,1,0
2023-08-02,BMRI.JK,5422.67236328125,5700.0,5750.0,5600.0,5625.0,133546200,0,2,4
2023-08-01,BDMN.JK,2872.393310546875,3000.0,3060.0,2980.0,3050.0,4589800,0,1,1
2023-08-01,BBCA.JK,8877.107421875,9125.0,9175.0,9100.0,9175.0,49756400,0,1,0
2023-08-01,BMRI.JK,5375.10498046875,5650.0,5725.0,5600.0,5650.0,114702500,0,2,4
2023-08-01,BBRI.JK,5410.140625,5700.0,5750.0,5650.0,5650.0,100137500,0,1,0
2023-07-31,BMRI.JK,5446.4560546875,5725.0,5800.0,5625.0,5800.0,189375700,0,2,4
2023-07-31,BBRI.JK,5362.68310546875,5650.0,5700.0,5650.0,5700.0,186727400,0,1,0
2023-07-31,BDMN.JK,2929.841064453125,3060.0,3170.0,3060.0,3160.0,7125100,0,1,1
2023-07-31,BBCA.JK,8877.107421875,9125.0,9200.0,9100.0,9175.0,80868000,0,1,0
2023-07-28,BBRI.JK,5410.140625,5700.0,5700.0,5625.0,5625.0,74036700,0,1,0
2023-07-28,BMRI.JK,5422.67236328125,5700.0,5725.0,5625.0,5625.0,121968500,0,0,1
2023-07-28,BDMN.JK,3025.58740234375,3160.0,3210.0,3150.0,3200.0,2040500,0,0,1
2023-07-28,BBCA.JK,8877.107421875,9125.0,9225.0,9125.0,9200.0,74510200,0,1,0
2023-07-27,BBRI.JK,5362.68310546875,5650.0,5750.0,5650.0,5675.0,109859200,0,3,0
2023-07-27,BBCA.JK,8974.3896484375,9225.0,9400.0,9225.0,9400.0,77848400,0,1,0
2023-07-27,BDMN.JK,3063.885986328125,3200.0,3240.0,3160.0,3200.0,2531200,0,0,1
2023-07-27,BMRI.JK,5351.3212890625,5625.0,5700.0,5575.0,5575.0,86556200,0,0,1
2023-07-26,BBCA.JK,9095.994140625,9350.0,9350.0,9125.0,9175.0,113868700,0,1,0
2023-07-26,BDMN.JK,3063.885986328125,3200.0,3240.0,3160.0,3230.0,3102600,0,0,1
2023-07-26,BBRI.JK,5386.412109375,5675.0,5700.0,5650.0,5700.0,76200300,0,3,0
2023-07-26,BMRI.JK,5303.75439453125,5575.0,5600.0,5525.0,5550.0,88526700,0,0,1
2023-07-25,BDMN.JK,3083.035400390625,3220.0,3320.0,3210.0,3280.0,4771100,0,0,1
2023-07-25,BBRI.JK,5362.68310546875,5650.0,5700.0,5625.0,5625.0,111248100,0,1,2
2023-07-25,BMRI.JK,5279.970703125,5550.0,5575.0,5500.0,5550.0,65237300,0,1,1
2023-07-25,BBCA.JK,8901.427734375,9150.0,9300.0,9150.0,9175.0,122802700,0,1,0
2023-07-24,BBCA.JK,8852.7861328125,9100.0,9200.0,9100.0,9200.0,62061200,0,1,0
2023-07-24,BDMN.JK,3140.483154296875,3280.0,3320.0,3120.0,3120.0,12046700,0,0,1
2023-07-24,BMRI.JK,5232.4033203125,5500.0,5625.0,5500.0,5550.0,54865000,0,1,1
2023-07-24,BBRI.JK,5315.22607421875,5600.0,5650.0,5600.0,5600.0,62962500,0,1,2
2023-07-21,BBCA.JK,8901.427734375,9150.0,9175.0,9125.0,9150.0,42667800,0,1,0
2023-07-21,BMRI.JK,5279.970703125,5550.0,5575.0,5450.0,5550.0,111275700,0,1,1
2023-07-21,BBRI.JK,5338.95458984375,5625.0,5625.0,5575.0,5600.0,63094600,0,1,2
2023-07-21,BDMN.JK,2987.288818359375,3120.0,3160.0,3120.0,3140.0,2508100,0,0,1
2023-07-20,BMRI.JK,5256.18701171875,5525.0,5550.0,5400.0,5400.0,132054000,0,1,1
2023-07-20,BBCA.JK,8901.427734375,9150.0,9225.0,9125.0,9200.0,83476600,0,1,0
2023-07-20,BDMN.JK,2996.863525390625,3130.0,3150.0,3100.0,3110.0,2429300,0,0,1
2023-07-20,BBRI.JK,5338.95458984375,5625.0,5650.0,5550.0,5575.0,111117300,0,1,2
2023-07-18,BBRI.JK,5338.95458984375,5625.0,5700.0,5600.0,5625.0,120810300,0,1,2
2023-07-18,BDMN.JK,2977.71435546875,3110.0,3170.0,3070.0,3140.0,5770500,0,0,1
2023-07-18,BMRI.JK,5089.701171875,5350.0,5425.0,5300.0,5375.0,65073800,0,1,0
2023-07-18,BBCA.JK,8901.427734375,9150.0,9250.0,9100.0,9200.0,52924600,0,1,0
2023-07-17,BMRI.JK,5113.48486328125,5375.0,5475.0,5375.0,5425.0,99897600,0,1,0
2023-07-17,BBCA.JK,8925.748046875,9175.0,9250.0,9175.0,9200.0,62550100,0,1,0
2023-07-17,BDMN.JK,2996.863525390625,3130.0,3180.0,3110.0,3140.0,2268400,0,0,1
2023-07-17,BBRI.JK,5291.4970703125,5575.0,5625.0,5525.0,5550.0,166951300,0,1,2
2023-07-14,BDMN.JK,3006.438232421875,3140.0,3170.0,3120.0,3160.0,1996800,0,0,1
2023-07-14,BBRI.JK,5244.0400390625,5525.0,5525.0,5425.0,5450.0,127814200,0,1,2
2023-07-14,BMRI.JK,5137.2685546875,5400.0,5425.0,5350.0,5400.0,122343600,0,1,0
2023-07-14,BBCA.JK,8950.0693359375,9200.0,9200.0,9125.0,9175.0,55554500,0,1,0
2023-07-13,BMRI.JK,5089.701171875,5350.0,5375.0,5275.0,5375.0,101281200,0,1,0
2023-07-13,BDMN.JK,3025.58740234375,3160.0,3210.0,3110.0,3170.0,4520100,0,0,1
2023-07-13,BBCA.JK,8877.107421875,9125.0,9225.0,9125.0,9200.0,65230900,0,1,0
2023-07-13,BBRI.JK,5172.85400390625,5450.0,5475.0,5425.0,5425.0,134905700,0,1,0
2023-07-12,BBRI.JK,5172.85400390625,5450.0,5475.0,5425.0,5450.0,104993700,0,1,0
2023-07-12,BMRI.JK,5042.1337890625,5300.0,5375.0,5250.0,5300.0,123947700,0,1,0
2023-07-12,BBCA.JK,8925.748046875,9175.0,9175.0,9050.0,9075.0,61566500,0,1,0
2023-07-12,BDMN.JK,3016.012939453125,3150.0,3240.0,3110.0,3220.0,6576000,0,0,1
2023-07-11,BMRI.JK,5018.3505859375,5275.0,5300.0,5175.0,5200.0,100578900,0,2,0
2023-07-11,BDMN.JK,3083.035400390625,3220.0,3230.0,3110.0,3140.0,7855600,0,0,1
2023-07-11,BBRI.JK,5149.125,5425.0,5450.0,5375.0,5375.0,122094700,0,1,0
2023-07-11,BBCA.JK,8779.8232421875,9025.0,9100.0,9025.0,9100.0,43703500,0,1,0
2023-07-10,BDMN.JK,3006.438232421875,3140.0,3180.0,3120.0,3120.0,3065400,0,0,1
2023-07-10,BMRI.JK,4923.2158203125,5175.0,5225.0,5150.0,5175.0,82685700,0,2,0
2023-07-10,BBCA.JK,8804.1435546875,9050.0,9100.0,9050.0,9100.0,28981500,0,1,0
2023-07-10,BBRI.JK,5125.396484375,5400.0,5500.0,5400.0,5425.0,78972100,0,1,0
2023-07-07,BDMN.JK,2987.288818359375,3120.0,3200.0,3100.0,3130.0,5453100,0,0,1
2023-07-07,BMRI.JK,4899.43212890625,5150.0,5300.0,5150.0,5275.0,128515100,0,0,1
2023-07-07,BBCA.JK,8779.8232421875,9025.0,9100.0,9025.0,9025.0,37641300,0,0,1
2023-07-07,BBRI.JK,5101.66796875,5375.0,5425.0,5375.0,5400.0,114043800,0,0,1
2023-07-06,BMRI.JK,5042.1337890625,5300.0,5350.0,5250.0,5300.0,90981000,0,0,1
2023-07-06,BBCA.JK,8828.46484375,9075.0,9100.0,9025.0,9050.0,52532400,0,0,1
2023-07-06,BBRI.JK,5149.125,5425.0,5475.0,5400.0,5450.0,109446200,0,0,1
2023-07-06,BDMN.JK,2996.863525390625,3130.0,3150.0,3050.0,3110.0,6117900,0,0,1
2023-07-05,BBCA.JK,8804.1435546875,9050.0,9075.0,9025.0,9050.0,44609200,0,0,1
2023-07-05,BDMN.JK,2968.1396484375,3100.0,3160.0,3070.0,3080.0,10574800,0,0,1
2023-07-05,BMRI.JK,5018.3505859375,5275.0,5325.0,5250.0,5300.0,78430000,0,0,1
2023-07-05,BBRI.JK,5172.85400390625,5450.0,5450.0,5400.0,5400.0,109632800,0,0,1
2023-07-04,BDMN.JK,2948.990234375,3080.0,3100.0,3000.0,3040.0,7396700,0,0,1
2023-07-04,BMRI.JK,4994.56689453125,5250.0,5400.0,5225.0,5400.0,119841200,0,0,1
2023-07-04,BBRI.JK,5172.85400390625,5450.0,5500.0,5425.0,5500.0,94462600,0,1,0
2023-07-04,BBCA.JK,8804.1435546875,9050.0,9150.0,9050.0,9150.0,35049300,0,0,1
2023-07-03,BBCA.JK,8828.46484375,9075.0,9075.0,9025.0,9025.0,108855900,0,1,0
2023-07-03,BBRI.JK,5196.58251953125,5475.0,5550.0,5450.0,5500.0,168559800,0,1,0
2023-07-03,BMRI.JK,5089.701171875,5350.0,5350.0,5125.0,5125.0,227354700,0,2,0
2023-07-03,BDMN.JK,2910.691650390625,3040.0,3070.0,2910.0,2930.0,6756700,0,0,1
2023-06-27,BBRI.JK,5149.125,5425.0,5500.0,5425.0,5450.0,110716500,0,1,0
2023-06-27,BMRI.JK,4946.99951171875,5200.0,5250.0,5150.0,5175.0,101592900,0,2,1
2023-06-27,BDMN.JK,2805.37060546875,2930.0,2990.0,2910.0,2960.0,4752200,0,0,1
2023-06-27,BBCA.JK,8901.427734375,9150.0,9150.0,9050.0,9050.0,36225100,0,0,1
2023-06-26,BBCA.JK,8828.46484375,9075.0,9125.0,9025.0,9025.0,36389900,0,0,1
2023-06-26,BMRI.JK,4875.6484375,5125.0,5175.0,5075.0,5100.0,74263700,0,1,0
2023-06-26,BDMN.JK,2834.0947265625,2960.0,2980.0,2830.0,2830.0,11875200,0,0,1
2023-06-26,BBRI.JK,5172.85400390625,5450.0,5475.0,5375.0,5425.0,85472100,0,1,0
2023-06-23,BDMN.JK,2700.049560546875,2820.0,2880.0,2820.0,2870.0,1703500,0,0,1
2023-06-23,BBRI.JK,5125.396484375,5400.0,5475.0,5400.0,5425.0,123350300,0,1,0
2023-06-23,BBCA.JK,8804.1435546875,9050.0,9150.0,9025.0,9025.0,47813500,0,0,1
2023-06-23,BMRI.JK,4828.0810546875,5075.0,5125.0,5050.0,5075.0,47276900,0,1,0
2023-06-22,BBRI.JK,5196.58251953125,5475.0,5600.0,5475.0,5550.0,94143200,0,0,1
2023-06-22,BDMN.JK,2747.9228515625,2870.0,2900.0,2850.0,2880.0,1300300,0,0,1
2023-06-22,BMRI.JK,4828.0810546875,5075.0,5150.0,5075.0,5100.0,60457300,0,1,0
2023-06-22,BBCA.JK,8804.1435546875,9050.0,9150.0,9050.0,9125.0,48291100,0,0,1
2023-06-21,BDMN.JK,2747.9228515625,2870.0,2900.0,2860.0,2880.0,1274900,0,0,1
2023-06-21,BBCA.JK,8877.107421875,9125.0,9125.0,9000.0,9050.0,42676300,0,0,1
2023-06-21,BMRI.JK,4851.86474609375,5100.0,5100.0,5050.0,5050.0,58061600,0,1,0
2023-06-21,BBRI.JK,5291.4970703125,5575.0,5575.0,5500.0,5500.0,84605400,0,0,1
2023-06-20,BDMN.JK,2747.9228515625,2870.0,2870.0,2830.0,2850.0,898800,0,0,1
2023-06-20,BMRI.JK,4851.86474609375,5100.0,5125.0,5050.0,5100.0,44316800,0,1,0
2023-06-20,BBRI.JK,5267.7685546875,5550.0,5550.0,5475.0,5475.0,102926800,0,0,1
2023-06-20,BBCA.JK,8804.1435546875,9050.0,9050.0,8950.0,9025.0,54990100,0,0,1
2023-06-19,BMRI.JK,4875.6484375,5125.0,5150.0,5100.0,5100.0,36211300,0,1,0
2023-06-19,BDMN.JK,2709.624267578125,2830.0,2850.0,2800.0,2820.0,986700,0,0,1
2023-06-19,BBRI.JK,5244.0400390625,5525.0,5525.0,5450.0,5500.0,55144200,0,0,1
2023-06-19,BBCA.JK,8755.5029296875,9000.0,9050.0,9000.0,9000.0,32330600,0,0,1
2023-06-16,BDMN.JK,2700.049560546875,2820.0,2900.0,2820.0,2870.0,3023000,0,0,1
2023-06-16,BBCA.JK,8804.1435546875,9050.0,9100.0,8975.0,9100.0,112769400,0,0,1
2023-06-16,BMRI.JK,4899.43212890625,5150.0,5150.0,5075.0,5125.0,103942500,0,1,0
2023-06-16,BBRI.JK,5267.7685546875,5550.0,5550.0,5400.0,5475.0,189062600,0,0,1
2023-06-15,BBRI.JK,5244.0400390625,5525.0,5525.0,5450.0,5475.0,74388400,0,0,1
2023-06-15,BDMN.JK,2757.49755859375,2880.0,2890.0,2850.0,2870.0,787500,0,0,1
2023-06-15,BMRI.JK,4875.6484375,5125.0,5150.0,5050.0,5050.0,94097900,0,1,0
2023-06-15,BBCA.JK,8804.1435546875,9050.0,9100.0,9050.0,9100.0,59073000,0,0,1
2023-06-14,BBRI.JK,5267.7685546875,5550.0,5575.0,5475.0,5575.0,79137600,0,0,1
2023-06-14,BBCA.JK,8828.46484375,9075.0,9125.0,9050.0,9100.0,72223700,0,0,1
2023-06-14,BMRI.JK,4804.29736328125,5050.0,5150.0,5050.0,5125.0,96670300,0,0,1
2023-06-14,BDMN.JK,2747.9228515625,2870.0,2900.0,2850.0,2880.0,1306800,0,0,1
2023-06-13,BBCA.JK,8901.427734375,9150.0,9175.0,9100.0,9175.0,45552600,0,0,1
2023-06-13,BDMN.JK,2747.9228515625,2870.0,2940.0,2860.0,2860.0,4781600,0,0,1
2023-06-13,BBRI.JK,5267.7685546875,5550.0,5550.0,5400.0,5400.0,108831400,0,0,1
2023-06-13,BMRI.JK,4851.86474609375,5100.0,5175.0,5050.0,5100.0,143804700,0,0,1
2023-06-12,BBRI.JK,5125.396484375,5400.0,5400.0,5375.0,5400.0,92314200,0,0,1
2023-06-12,BBCA.JK,8901.427734375,9150.0,9150.0,9100.0,9150.0,38082300,0,0,1
2023-06-12,BDMN.JK,2738.34814453125,2860.0,2860.0,2810.0,2820.0,2146700,0,0,1
2023-06-12,BMRI.JK,4851.86474609375,5100.0,5125.0,5050.0,5100.0,91080300,0,0,1
2023-06-09,BBCA.JK,8852.7861328125,9100.0,9175.0,9100.0,9175.0,44632400,0,0,1
2023-06-09,BMRI.JK,4875.6484375,5125.0,5125.0,5000.0,5025.0,150849200,0,0,1
2023-06-09,BDMN.JK,2700.049560546875,2820.0,2850.0,2810.0,2830.0,861700,0,0,1
2023-06-09,BBRI.JK,5149.125,5425.0,5450.0,5375.0,5425.0,77251000,0,0,1
2023-06-08,BBRI.JK,5196.58251953125,5475.0,5475.0,5350.0,5375.0,92794100,0,0,1
2023-06-08,BBCA.JK,8877.107421875,9125.0,9125.0,9075.0,9075.0,53188400,0,0,1
2023-06-08,BMRI.JK,4780.513671875,5025.0,5075.0,5000.0,5000.0,173484200,0,0,1
2023-06-08,BDMN.JK,2719.198974609375,2840.0,2850.0,2800.0,2800.0,1672600,0,0,1
2023-06-07,BMRI.JK,4780.513671875,5025.0,5075.0,5000.0,5000.0,130408700,0,0,1
2023-06-07,BDMN.JK,2680.900390625,2800.0,2870.0,2790.0,2790.0,6415000,0,0,1
2023-06-07,BBCA.JK,8852.7861328125,9100.0,9175.0,9075.0,9125.0,87492200,0,0,1
2023-06-07,BBRI.JK,5125.396484375,5400.0,5475.0,5350.0,5475.0,150377000,0,0,1
2023-06-06,BDMN.JK,2671.32568359375,2790.0,2790.0,2760.0,2760.0,1207200,0,0,1
2023-06-06,BBRI.JK,5172.85400390625,5450.0,5500.0,5350.0,5400.0,92019300,0,2,1
2023-06-06,BMRI.JK,4804.29736328125,5050.0,5100.0,4950.0,5050.0,244590500,0,0,2
2023-06-06,BBCA.JK,8901.427734375,9150.0,9200.0,9050.0,9050.0,74872200,0,1,0
2023-06-05,BDMN.JK,2642.601806640625,2760.0,2780.0,2750.0,2760.0,1177500,0,0,1
2023-06-05,BBCA.JK,8950.0693359375,9200.0,9325.0,9100.0,9150.0,163535600,0,1,0
2023-06-05,BBRI.JK,5149.125,5425.0,5600.0,5425.0,5600.0,255472600,0,2,1
2023-06-05,BMRI.JK,4828.0810546875,5075.0,5150.0,5075.0,5100.0,149191300,0,0,2
2023-05-31,BBRI.JK,5291.4970703125,5575.0,5575.0,5375.0,5575.0,898453700,0,2,1
2023-05-31,BDMN.JK,2642.601806640625,2760.0,2810.0,2750.0,2800.0,2555500,0,0,1
2023-05-31,BBCA.JK,8804.1435546875,9050.0,9325.0,9050.0,9300.0,722827900,0,1,0
2023-05-31,BMRI.JK,4804.29736328125,5050.0,5200.0,5050.0,5175.0,393735900,0,0,2
2023-05-30,BBCA.JK,8998.7109375,9250.0,9325.0,9150.0,9200.0,97189500,0,1,0
2023-05-30,BDMN.JK,2652.17626953125,2770.0,2800.0,2760.0,2760.0,764200,0,0,1
2023-05-30,BBRI.JK,5220.31103515625,5500.0,5600.0,5500.0,5500.0,67363200,0,2,1
2023-05-30,BMRI.JK,4899.43212890625,5150.0,5200.0,5100.0,5100.0,49086100,0,0,2
2023-05-29,BMRI.JK,4899.43212890625,5150.0,5175.0,5100.0,5175.0,60646900,0,0,2
2023-05-29,BBCA.JK,8901.427734375,9150.0,9250.0,9075.0,9250.0,79148200,0,1,0
2023-05-29,BBRI.JK,5267.7685546875,5550.0,5625.0,5475.0,5600.0,125049100,0,2,1
2023-05-29,BDMN.JK,2642.601806640625,2760.0,2800.0,2750.0,2760.0,1088200,0,0,1
2023-05-26,BMRI.JK,4875.6484375,5125.0,5200.0,5100.0,5175.0,42313700,0,0,2
2023-05-26,BBCA.JK,8901.427734375,9150.0,9200.0,9100.0,9175.0,55675900,0,1,0
2023-05-26,BBRI.JK,5315.22607421875,5600.0,5600.0,5425.0,5425.0,154003100,0,2,1
2023-05-26,BDMN.JK,2642.601806640625,2760.0,2810.0,2750.0,2780.0,2193100,0,0,1
2023-05-25,BMRI.JK,4923.2158203125,5175.0,5175.0,5050.0,5050.0,76424100,0,0,2
2023-05-25,BBCA.JK,8804.1435546875,9050.0,9150.0,9050.0,9100.0,76325700,0,0,1
2023-05-25,BBRI.JK,5196.58251953125,5475.0,5575.0,5450.0,5500.0,224391900,0,2,1
2023-05-25,BDMN.JK,2671.32568359375,2790.0,2830.0,2760.0,2790.0,1671300,0,0,1
2023-05-24,BDMN.JK,2671.32568359375,2790.0,2830.0,2770.0,2800.0,1988400,0,0,1
2023-05-24,BBCA.JK,8779.8232421875,9025.0,9200.0,9025.0,9200.0,77392900,0,0,1
2023-05-24,BMRI.JK,4828.0810546875,5075.0,5150.0,5050.0,5125.0,125575300,0,0,2
2023-05-24,BBRI.JK,5315.22607421875,5600.0,5600.0,5450.0,5525.0,187436100,0,2,1
2023-05-23,BBCA.JK,8877.107421875,9125.0,9150.0,9025.0,9050.0,102980500,0,0,1
2023-05-23,BMRI.JK,4875.6484375,5125.0,5250.0,5100.0,5200.0,165534100,0,0,2
2023-05-23,BBRI.JK,5220.31103515625,5500.0,5600.0,5475.0,5475.0,255251600,0,0,1
2023-05-23,BDMN.JK,2680.900390625,2800.0,2940.0,2800.0,2900.0,3693900,0,0,1
2023-05-22,BDMN.JK,2767.072021484375,2890.0,2900.0,2780.0,2790.0,5527200,0,0,1
2023-05-22,BBRI.JK,5149.125,5425.0,5500.0,5300.0,5300.0,162655900,0,0,1
2023-05-22,BBCA.JK,8755.5029296875,9000.0,9075.0,8925.0,9000.0,91000000,0,0,6
2023-05-22,BMRI.JK,4970.783203125,5225.0,5250.0,5075.0,5100.0,120027200,0,0,1
2023-05-19,BBCA.JK,8755.5029296875,9000.0,9000.0,8825.0,8900.0,123592500,0,3,0
2023-05-19,BMRI.JK,4828.0810546875,5075.0,5100.0,5025.0,5075.0,78499800,0,1,1
2023-05-19,BDMN.JK,2661.7509765625,2780.0,2810.0,2740.0,2740.0,1955500,0,0,1
2023-05-19,BBRI.JK,5125.396484375,5400.0,5450.0,5200.0,5225.0,185672200,0,0,1
2023-05-17,BBCA.JK,8536.6142578125,8775.0,8850.0,8750.0,8775.0,69996100,0,2,0
2023-05-17,BBRI.JK,4935.56689453125,5200.0,5250.0,5175.0,5250.0,115834500,0,2,0
2023-05-17,BDMN.JK,2623.452392578125,2740.0,2770.0,2720.0,2750.0,1640600,0,0,1
2023-05-17,BMRI.JK,4756.72998046875,5000.0,5075.0,4980.0,4990.0,63396700,0,1,1
2023-05-16,BDMN.JK,2633.027099609375,2750.0,2800.0,2750.0,2780.0,1046400,0,0,1
2023-05-16,BMRI.JK,4747.216796875,4990.0,5075.0,4980.0,5075.0,42752200,0,1,1
2023-05-16,BBRI.JK,4935.56689453125,5200.0,5200.0,5100.0,5175.0,73611200,0,2,0
2023-05-16,BBCA.JK,8463.65234375,8700.0,8825.0,8700.0,8800.0,49497000,0,1,0
2023-05-15,BBCA.JK,8536.6142578125,8775.0,8875.0,8725.0,8875.0,64830300,0,1,0
2023-05-15,BDMN.JK,2661.7509765625,2780.0,2780.0,2740.0,2750.0,1234700,0,0,1
2023-05-15,BMRI.JK,4804.29736328125,5050.0,5050.0,5000.0,5050.0,76451700,0,1,1
2023-05-15,BBRI.JK,4888.109375,5150.0,5175.0,5025.0,5150.0,163732600,0,2,0
2023-05-12,BBCA.JK,8560.935546875,8800.0,8875.0,8725.0,8750.0,96525600,0,1,0
2023-05-12,BDMN.JK,2623.452392578125,2740.0,2780.0,2730.0,2760.0,1360200,0,0,1
2023-05-12,BMRI.JK,4756.72998046875,5000.0,5075.0,5000.0,5075.0,105407300,0,1,1
